label	wt_olap.DREME.1	e80a_olap.DREME.1	k88n_olap.MEME.2	k88n_olap.DREME.1	k88n_gain.MEME.1	e80a_loss.MEME.3	CRX_Corbo	Crx.MA0467.1	NRL.MA0842.2	FOS::JUN.MA0099.2	Lee_2010_CRX
peak.1689	0.5249791880745439	0.4896277264031415	7.814367355281952e-17	1.9681800869985844e-11	5.2513061081898404e-18	8.52045921661581e-14	0.34822649133708156	6.185839277005867e-07	2.0118168303649573e-18	0.026050422948095026	0.4396794135715008
peak.1690	4.1618905691197305e-10	3.563759905972237e-10	2.793360053101156e-09	2.0091746544862936e-10	7.945690662013786e-11	7.024881120973383e-06	0.0012336807598454784	1.0371371826506154e-12	4.940009471942758e-14	1.460398949646217e-06	0.016773454294437204
peak.1691	3.126886753947579e-19	2.7319680638952684e-19	4.538871232087791e-20	1.3410627319212663e-10	2.2441051596429123e-21	2.3073587835660901e-07	0.005820323725211566	6.679081438071416e-10	2.666449790658683e-18	8.999426927049217e-07	0.03674380548822257
peak.1692	0.36221901733368034	0.2874249015116303	4.968711072089356e-18	3.9363601284636834e-11	8.469331890362055e-16	1.7213471494111921e-12	0.15563507380296548	2.3788503888693178e-06	4.570988505499678e-19	3.166524807151437e-06	0.2991101091685294
peak.1693	0.3800644107949187	0.2593367336368539	1.0535331540082683e-15	3.023123179775784e-10	1.3542547331985511e-18	5.074387375197555e-08	0.02185315903758706	3.478041604220027e-12	1.2793790676425203e-19	5.845230109056623e-05	0.11050221857423559
peak.1694	1.6229376205001876e-10	1.5298616245662515e-10	1.6751510183268067e-13	6.021419953845382e-10	2.3963704800690413e-10	3.0440495561587333e-14	0.00020229317534305546	4.2908067141336544e-11	2.4501288420256327e-12	4.710501822604351e-07	0.00501612841876413
peak.1695	1.3267952265056733e-19	1.1294705042650186e-19	1.1543619667052947e-16	3.578922884206173e-10	9.459995650665192e-15	4.87033020777232e-13	0.00019456120303268268	1.7417654863400534e-11	9.022238970918e-16	1.5943298427866018e-06	0.005260962736932353
peak.1696	0.5249791875533327	0.4896277258916634	7.5306887194661655e-19	4.2550350924929863e-11	1.1808377826677873e-27	1.5274135119589825e-15	0.19459112040570162	1.0817665637838211e-06	1.4533539872009327e-08	0.02051407579647751	0.3362801232791766
peak.1697	1.4227607941536703e-10	1.4501980683174092e-10	3.6127158811754282e-25	1.4692803090018603e-19	4.417509434103336e-20	3.5759561045711394e-10	0.01935051061757668	9.034331890233679e-11	6.236547829054358e-14	1.0592538754408077e-07	0.0791396705155329
peak.1698	5.855950979566567e-10	5.499825581646396e-10	7.894603375925637e-15	7.401377965658787e-20	8.583794150190948e-15	8.264530340680084e-08	0.010827087303194075	0.000980295795878659	3.952257294264585e-17	2.2951800200553634e-06	0.05277761683013966
peak.1699	1.3410627336689534e-10	1.164122209446811e-10	9.852763307254396e-25	2.864217254328736e-19	8.651315194376591e-26	1.2945592769040946e-16	0.0003512850589681297	9.448676626038594e-14	2.448255736417051e-13	1.6408931915284426e-05	0.00718539925455393
peak.1700	0.36221901734368916	0.2874249015156135	1.1718721882358327e-14	4.3912145188273253e-10	6.882888619894006e-16	1.1963916481335684e-12	0.047502443662259815	8.290051710502256e-07	9.626993724674899e-18	7.603596755696461e-06	0.18397497724113074
peak.1701	0.5249791876130463	0.48962772596558796	3.0330559033040527e-24	6.441186481007394e-20	2.9292019586932948e-22	1.6783216199251674e-15	0.19574614197496587	0.033099058838624254	2.974910951588793e-10	0.0004754261160799752	0.3471966592671235
peak.1702	6.891588348168268e-11	4.894557051330753e-11	2.2261409721537624e-19	3.803730620198916e-20	4.744220591745686e-19	1.09218328773943e-17	1.984229308442584e-05	6.2096813443884696e-12	1.5339354326184815e-18	9.545829152079757e-07	0.0012112096513445473
peak.1703	0.5058819676823614	0.5249791875278856	3.945793564886328e-12	1.9681800682366147e-11	4.517598762607816e-22	7.062342863323063e-12	0.33403491686230985	0.001992157451852606	3.793211001439015e-12	0.0024519484869251155	0.42354803537160157
peak.1704	7.439269303203294e-11	4.248766616278089e-11	8.698383003607524e-21	1.7737439218760533e-19	3.077727498671854e-22	2.6549121439868107e-14	9.814941522059916e-06	3.967537153605185e-15	2.8517404947162265e-18	1.4256199487915635e-08	0.000641467512596315
peak.1705	3.553070774707551e-10	3.1436077602653954e-10	2.492397841690324e-10	4.7129391570352064e-11	2.5754082830925923e-14	0.05029172511757444	0.01404510183909443	2.135549324014535e-06	7.943353698363555e-15	1.0755645083373136e-06	0.09177451312270721
peak.1706	0.5249791874889489	0.48962772585315895	5.958717442129268e-22	1.9681800903716906e-11	4.018670395781317e-20	1.5895913237601005e-10	0.34898410198525914	0.003748201954166283	2.6385824283872317e-13	4.644658949990945e-07	0.4520266476091009
peak.1707	0.5058819683321107	0.5249791880187075	2.856685984326219e-20	1.0736307712259895e-19	6.406620919057333e-25	1.5246224303392751e-15	0.12896388515716337	2.5585547602719136e-07	1.8864042242137336e-19	0.00011893486337997205	0.2963692671886757
peak.1708	0.07619791669785032	0.03178214052099052	0.0019566853274458566	4.847940320322866e-10	1.5257046307030265e-05	0.12781369991446065	0.07315094176888154	1.8400445362367753e-05	2.3466557768161364e-11	4.902213533635386e-07	0.2508164599456598
peak.1709	4.73732575446918e-09	4.134060909162068e-09	1.816895930151333e-06	4.6318600406266237e-10	4.974915054676048e-08	5.594264819495859e-06	0.34436428436196653	1.4746274640086261e-06	9.921073442918479e-15	0.0023386316172503757	0.7343229980748612
peak.1710	1.4507011628923664e-09	1.3163660831833072e-09	1.0681443273992691e-19	0.8407659482180682	2.9366158687768694e-16	8.069013324023907e-13	0.2267310206614703	2.4176758109270673e-06	7.43009150359957e-19	6.287007983388456e-08	0.4173046793854106
peak.1711	7.360010318092527e-10	6.690961660382971e-10	1.7882089120448958e-23	3.1653399948928977e-10	6.5558496261513425e-18	1.9895429004119853e-07	0.0025591029103036434	2.711157793716196e-13	3.093725187886195e-17	2.1392642441834613e-06	0.016716301172435066
peak.1712	0.12944341869808834	0.08251705992750283	1.1602140917041587e-17	1.7424093639579495e-10	2.234435210243739e-20	6.327166862190697e-11	0.08290021732828678	1.6612477874905835e-09	1.747842598585065e-11	5.168526371375115e-05	0.20689993664917214
peak.1713	1.9401552670689541e-19	1.578297800259129e-19	6.163235254415587e-23	2.878943468199534e-10	2.990274311450761e-20	3.406394695834576e-16	0.0019629701706293237	6.43049441078733e-16	2.943461665977694e-15	0.0012013059257612922	0.015178836700928138
peak.1714	1.3426454721648281e-19	9.009917234576211e-20	3.688143024853729e-21	2.4215330675782185e-10	1.1027964272562684e-24	5.582986290959634e-15	8.068040409662764e-06	5.987711595434515e-17	6.17630273425647e-23	6.673079527799143e-06	0.0024126783321685363
peak.1715	1.3410627323856248e-10	1.1641222084823876e-10	6.883728964806589e-11	9.425878275277983e-11	4.098062742254707e-13	3.4721300099084116e-09	0.00043466976807929303	4.300060914008337e-12	1.5856395430363275e-21	1.910391928988552e-06	0.005973459637240234
peak.1716	0.5058819676878382	0.5249791875214277	3.319913627939693e-25	1.2949971955913494e-19	6.575255460608172e-28	4.3755222262818345e-13	0.5250809590077046	1.5800712350360178e-05	4.1086874160044075e-15	0.0009015932194691843	0.5275262055177714
peak.1717	0.5058819677822486	0.5249791875718818	8.410475736405463e-21	4.255035097919201e-11	4.428364369490184e-24	4.421370883401269e-12	0.5265195253636804	4.81892867312041e-07	4.691536526818109e-18	1.5335604574836144e-06	0.5431759062873746
peak.1718	0.3622190174679225	0.2874249016497198	6.469908101742644e-17	2.2137032779266492e-10	3.3498228946315033e-21	5.470876342400103e-16	0.04515397072913484	8.096582196738315e-11	6.9866672827740415e-12	0.5273262995236077	0.16148653296970047
peak.1719	8.622829088916353e-11	4.2649198282065763e-11	2.491541663768614e-24	6.417688550739256e-10	8.709242747676225e-23	1.60797438131295e-10	0.010719787810357888	1.59235728198593e-07	1.4646114809685382e-19	0.0023332028149794944	0.07465421638108276
peak.1720	2.584755097850391e-10	2.721957241640816e-10	6.956368537779545e-19	3.9363601365819984e-11	2.5910507664367882e-23	1.3773243269064386e-11	0.003194471411338616	5.201088638193606e-12	3.82727181315432e-13	2.2504093611342433e-05	0.029727113079123055
peak.1721	0.0761979164955585	0.03178214037284263	8.582902402202996e-15	1.8252799810190075e-19	3.722534403070021e-14	3.948061986757744e-10	0.03924634762959256	0.0009803280568190765	4.4980219112832293e-17	0.0004499817225629714	0.17814170157965867
peak.1722	2.6834844855883727e-10	2.5450167165811424e-10	4.787998577586572e-22	6.284787633471554e-20	1.6305344795474238e-27	1.6623147074440125e-17	0.018234608102383344	1.9981378536662803e-07	1.9092002447899632e-16	6.310514893029507e-08	0.09454001525906092
peak.1723	8.440153448432162e-11	4.647084409106048e-11	3.851387777860991e-09	5.2741962070643745e-19	5.65445582696764e-11	4.5848773235238726e-12	0.0008104324144023706	2.5689951377190688e-08	2.46338888407152e-19	5.912710992640598e-07	0.014477108416313507
peak.1724	0.07619791655563395	0.031782140385895684	7.729739955804535e-16	1.968180071085196e-11	4.418177818580072e-14	2.7141474001074792e-08	0.01840207528617377	0.00019955591163852042	7.213505477753453e-18	6.28639874081041e-08	0.11953873448208012
peak.1725	2.1850780756378737e-10	1.6288306481870824e-10	2.4612612775504444e-11	1.9338186867217984e-19	4.50357942998151e-15	5.731502901685507e-09	0.0003872735974995452	5.227723281976351e-12	2.768874155877431e-10	5.14174455978521e-08	0.007624488900386124
peak.1726	2.2106490185661683e-10	1.7627132498529486e-10	1.5486399726059339e-22	6.681119236649143e-11	3.176905414774252e-23	2.7968880669700403e-10	0.022132570833211768	4.984088919484903e-05	4.893081536553365e-13	0.11209497995887414	0.1228036059264919
peak.1727	0.5249791882767678	0.48962772654338815	1.6706655130928905e-11	3.1846921978444017e-10	3.5455956535451907e-13	2.200343139044103e-09	0.20056133227752002	0.010447769966522365	1.5613337779504529e-16	6.429755553701212e-06	0.4365894496328795
peak.1728	0.6544226059865722	0.5721447856286922	7.0801723567291764e-15	0.2596200159864248	3.6675458060047637e-17	2.1857324411394323e-08	0.27938364387599035	5.177689963530644e-07	2.360720564984383e-13	7.682486900556024e-05	0.5537235139669505
peak.1729	0.5249791879004577	0.48962772619821937	1.2247372240710906e-12	0.25962001554278674	3.947320712331627e-14	2.7627718607170625e-12	0.0717658855770772	1.806298104025136e-06	3.547267476979874e-15	3.0872865562969896e-05	0.2207669759999193
peak.1730	0.5058819677575607	0.5249791875993354	2.339989679070493e-22	2.222885468845415e-19	5.295585014620299e-25	3.090464306654674e-14	0.21984815804539895	2.278522852400599e-11	1.943195790532158e-13	0.0011086273302673753	0.3455942755743919
peak.1731	0.07619791655190845	0.031782140404416764	3.898021755333769e-18	4.2550351208920814e-11	1.9009961001468565e-17	7.554238906501288e-07	0.07055595782730878	2.5442875653042875e-05	1.5187035009996843e-15	3.4893600449984747e-06	0.27012743558364855
peak.1732	1.0008841362142282e-11	3.983177868802825e-12	5.756639712316622e-20	4.712939138850833e-11	4.6059599984688615e-21	5.511509400730076e-17	0.001256873563064361	1.27289387927601e-09	1.2531879846508721e-14	1.4238315465601853e-08	0.017424531457800183
peak.1733	1.1129268403504274e-09	8.225791221523089e-10	2.179820102058401e-20	5.60043926622421e-11	2.4683232266162957e-21	6.344061197639939e-14	0.047279287688002714	2.0582676896040915e-06	6.241800907070875e-21	2.4374321262731105e-06	0.18993424079903187
peak.1734	0.5058819677004042	0.5249791875387991	3.414978082658926e-09	0.840765947982567	6.264389468533323e-08	8.301072164321341e-07	0.5264914844777331	2.5711589864796386e-11	3.4321347085868883e-16	4.490015766871426e-09	0.5465196778438514
peak.1735	7.106312500356062e-10	5.328371808927293e-10	0.004829521018564974	0.8407659481395418	0.0004476849679584034	1.874999137237572e-10	0.0033257136503579052	4.948494410163092e-16	3.3162600538555765e-17	0.002354989014897504	0.02648962642065155
peak.1736	0.5249791876031733	0.489627725983282	1.1696191368833537e-16	3.1076289729025693e-10	4.3176476165312316e-19	8.800681768200197e-06	0.35667318215085075	0.0007142847640753948	3.2184581677185873e-12	2.129664092533842e-05	0.4676210039128341
peak.1737	3.9258178285482743e-10	3.8860794487114823e-10	1.806605785243961e-20	2.3266101655571384e-10	7.489009293848235e-21	3.658845686469145e-10	0.013852672942212138	1.0884134033401977e-07	6.932562000016611e-19	4.8270235604116154e-08	0.07877596617413231
peak.1738	1.3366125723890865e-09	1.2079202180875717e-09	1.5763567979218427e-14	4.2382240206952083e-10	4.2220776554571045e-15	7.245481436286322e-11	0.22625590871225443	3.478096802269523e-07	2.1707953315171336e-21	0.020065500884515534	0.4013288755851014
peak.1739	0.5249791874889489	0.48962772585315895	0.09282838902768054	1.2585156532240216	0.0020470643151649713	0.5249792618313834	0.11915903228514477	6.98896811815793e-05	3.541016547959297e-18	0.00011918777180077093	0.25884475236915566
peak.1740	0.5249791878242382	0.48962772615955336	4.25377299911898e-16	1.2107665374178645e-10	5.272429380044857e-23	3.7711268414188487e-10	0.35419836734191346	0.00015357533287033232	5.29013630116009e-16	0.02006420358897408	0.4810198103916302
peak.1741	0.52497918747894	0.48962772584917574	2.7325949830353406e-24	1.0835360864721399e-19	2.4920654108982153e-25	1.7799761126118572e-16	0.19413241552762245	0.04763849960958189	1.4807722364884753e-19	4.577001632901366e-06	0.3281217742646173
peak.1742	0.5058819677476877	0.5249791876170294	1.17165707880596e-15	6.749848696701619e-10	2.301436020686509e-18	4.740848379974857e-11	0.3377861229041	0.00042026944436242064	2.356768360762588e-13	0.0003793745296612255	0.4567697465701472
peak.1743	2.8925044812907425e-10	2.0800699002196575e-10	6.013225853181672e-13	1.06767864824705e-09	6.901934071225645e-18	1.9071980202866177e-07	0.007348113713516174	4.674611826220469e-06	4.0377760370631464e-08	0.5273202639122602	0.07803648083991892
peak.1744	2.0741341347727434e-09	1.6139177927528323e-09	2.910893511771817e-10	5.43638533791997e-10	1.3157832771809038e-12	6.534458096270991e-08	0.10911224808707508	3.153737810496589e-08	1.947350608714368e-14	0.020122297871548504	0.36120458306026476
peak.1745	0.5058819679118983	0.524979187661968	8.133408859348962e-05	5.436385337502953e-10	7.643422565071827e-09	0.03330844968881234	0.34163402171945345	0.007479400802571055	6.273611327744517e-14	1.140795651722559e-05	0.48054118625897946
peak.1746	0.5249791879304287	0.4896277262827461	4.978269244342888e-09	8.191395226491439e-11	8.133985021550579e-14	8.533440517881288e-10	0.08261497940110818	1.1281652427784826e-05	2.094640239573688e-21	0.0001471506821143794	0.2759952435353489
peak.1747	0.38006441091915205	0.25933673377096017	2.745538668686014e-19	1.833954284719179e-19	4.028092549315293e-21	1.2116038459340365e-12	0.09284953402971469	0.00023597037599527493	9.492872858303524e-17	0.020070639304944956	0.27086223784746055
peak.1748	0.07619791635328242	0.031782140227822823	2.0304576677183258e-30	1.222145558982174e-19	1.6660435918610911e-25	3.014566164357799e-19	0.10160729918634934	3.012730678582867e-11	3.0954491190669497e-24	2.4440446349804065e-06	0.23479620935037462
peak.1749	0.5249791876130463	0.48962772596558796	7.255916546017074e-21	8.945713820094899e-20	1.4275126173328994e-25	6.425960442756229e-13	0.06542991433008835	2.1317783510224098e-11	6.344316667058281e-15	4.358396008667591e-05	0.18813425230406206
peak.1750	0.5058819676923703	0.5249791875318688	3.0197897596858947e-16	2.195298928896608e-19	2.5047295107257884e-13	1.2448620778578937e-07	0.3357960108145941	0.00042029457506126465	4.797919665034817e-19	4.3427653525227054e-05	0.44624329779028477
peak.1751	0.7422834282067172	0.5467616351724509	3.3871695953559002e-18	6.252419533741045e-19	5.057099725153562e-22	5.2736439445894604e-14	0.23704678504141063	4.344375032567258e-06	1.9488120739850447e-17	0.00012131263385335513	0.5124062187820982
peak.1752	1.0499583750522905	0.9792554517488055	4.119133982455778e-07	7.343720885511648e-10	8.668886934192714e-13	0.00014933745168605638	0.5432102675417727	0.010450910823580822	4.933163025450663e-18	0.006354193294680041	0.7832815646719763
peak.1753	0.5249791878061955	0.4896277261486398	4.579650055328378e-10	2.9815769937364956e-10	5.738903728701883e-13	1.942548703561657e-09	0.12486622287405771	2.570914690351e-06	5.409949785963934e-17	4.363382712230633e-05	0.30030425100434516
peak.1754	1.0308611551023943	1.014606913332099	2.8672128884477744e-18	4.2550351007940327e-11	1.4536403856924927e-19	2.942754649580014e-14	0.3202987386886235	0.04763849964639654	2.699974756774541e-16	1.7198801497559218e-07	0.574242009825816
peak.1755	0.5058819678619122	0.5249791877471526	9.831229675004978e-25	4.712939142873548e-11	5.102523087356898e-27	2.7563350522885877e-17	0.5301977701442003	1.5800704467047083e-05	2.0426736346479267e-22	1.85188462660495e-05	0.5602447433137512
peak.1756	1.0117639354852306	1.0499583752083985	9.476709938022818e-16	1.2107665368251557e-10	9.46765419326902e-19	1.43132959323788e-10	0.47066059045735964	0.06668208371613513	6.2745479865294756e-18	2.497944362940527e-05	0.7165862557803653
peak.1757	2.955934971431118e-10	2.4043622126886e-10	6.011962837655059e-16	4.255035108048998e-11	9.519469306770795e-12	4.8446866213233074e-08	0.0005035404642722707	3.189773366879026e-10	1.192549348465662e-13	0.02006501183351084	0.009132498170774583
peak.1758	1.3165948900190363e-09	1.199953862635965e-09	2.2539239729427737e-08	8.191395215711554e-11	2.5085561699273757e-12	2.3680478222470353e-08	0.06660227759483471	4.552545642456464e-08	7.505153950666706e-19	2.7136801414243975e-09	0.21215383538482616
peak.1759	1.3410627317527567e-10	1.1641222080910218e-10	2.879602260827417e-31	4.255035099584585e-11	2.6214892707208935e-25	1.2908632508876905e-16	3.822385317258792e-05	9.240364797811612e-14	2.9143636444677913e-05	1.7731592057965053e-07	0.0005540379007277858
peak.1760	0.5058819684189987	0.5249791879883442	2.3211306017936477e-14	2.3724005724334085e-10	4.989073435279963e-20	1.012160801113701e-11	0.5372949009962988	2.3656188856279297e-06	1.430149287503497e-18	5.903471736858252e-11	0.6136285453683419
peak.1761	1.931492176631464e-10	1.8305184364681545e-10	7.802880363919531e-20	3.6846873308021466e-19	1.2466230007584635e-18	0.0002378598743017169	0.0027866458297261974	7.46244161641055e-09	6.128727465279253e-16	8.824100887561705e-10	0.02960057754713194
peak.1762	1.9314921760428034e-10	1.8305184359307013e-10	2.7774883603574744e-27	1.1437773022103187e-20	3.275345223111634e-27	3.930685410203955e-16	0.0018865924660987573	5.7001463324428787e-08	5.997100194786921e-20	1.9130488258542036e-07	0.021520333738203647
peak.1763	0.5058819678816581	0.5249791877117644	9.077048734821518e-20	1.9011066571095188e-10	2.7447989096832585e-20	2.3957937109177505e-14	0.22436540724771906	2.434772262891463e-09	1.9257791177652855e-18	0.020565513430515152	0.369248519498216
peak.1764	0.8859463783431738	0.7843159210483273	1.5434165033779823e-16	1.3297015820178055	2.4440100600672307e-15	7.86085916641409e-09	0.20621717583812452	4.286635845980364e-06	1.0308618601189799e-18	0.0001770887849254894	0.45476986391098
peak.1765	1.5468023925407932e-09	1.3413212289274724e-09	8.625454462846262e-18	4.2256188046443114e-10	5.729933006682633e-19	1.504689111253722e-08	0.07362190323697312	1.6165934300664506e-06	3.0353470665497193e-18	7.722364661132397e-10	0.2591612638444033
peak.1766	0.07619791667080088	0.031782140566658165	7.484960789731269e-17	1.36809133568997e-10	2.698183451208266e-16	2.0148375545960133e-09	0.0351944228417962	5.24529398052691e-08	2.397480535008732e-12	0.0001405660977884133	0.16617361443677392
peak.1767	3.228593615453079e-10	3.1070021256027255e-10	7.517429604090995e-07	2.004754285773232	2.36586940911818e-15	1.4670822509949443e-15	0.010188479918972756	6.12988218485511e-08	1.879766166424467e-18	9.266798600264655e-06	0.06542188112800983
peak.1768	0.5820798840257708	0.5567613277734025	1.3145815229723404e-13	3.004844747457161e-19	2.885539391465591e-19	5.189031959750246e-10	0.2774038756255694	5.911867339576684e-06	2.3236647593092804e-15	3.79808395985119e-05	0.5369750073761201
peak.1769	0.8871982049007474	0.7770526273887559	4.059997296419083e-10	6.223215183448824e-11	8.5015060008624e-09	1.1653453182174914e-07	0.42370333418802675	1.3507053116865285e-08	3.9027965735457556e-18	2.181767051733518e-09	0.6425233910350763
peak.1770	7.439269343577565e-11	4.248766650378803e-11	1.5211525505953606e-17	2.370960368136483e-19	1.6694327706509042e-10	9.778912331661622e-11	0.0020333631536921084	9.039653225393812e-07	1.5916805429878944e-17	0.00044989118052120417	0.027543021228206864
peak.1771	0.7601288215899733	0.518673467295385	2.0518517636233396e-16	6.618210903684855e-10	3.3241915736629596e-19	5.5907223794516e-09	0.10403153125120797	3.2954082523699176e-06	2.2525550288286238e-17	0.0004029144959900903	0.33230370384290714
peak.1772	5.168151168078731e-10	5.227142178238301e-10	1.3770241430975818e-14	9.274568578032626e-20	2.225030005395637e-17	1.9437098171537844e-14	0.03452129510000807	4.0427463015403126e-06	4.756224795738266e-18	6.424017254364993e-08	0.12996971513540181
peak.1773	0.8859463786667038	0.7843159213663125	2.6360860190457648e-21	8.821935842309598e-20	1.5572199480340317e-23	1.1810358266148498e-13	0.41715536868918607	0.00016740098958520653	1.1549824924040169e-14	2.775003966825911e-05	0.6530711676786136
peak.1774	0.5249791876031733	0.489627725983282	3.620701686993148e-13	8.176906506082136e-20	1.860152838871085e-18	2.760926056781318e-13	0.13232864478383585	9.048733036920222e-07	3.909196463519792e-20	1.187501243921456e-09	0.30644525484179735
peak.1775	0.12944341895095113	0.08251706018447923	1.5454768568460977e-16	1.901106655296576e-10	6.195756936018648e-17	2.369835133742121e-11	0.15128426513993792	2.3690368271405903e-12	5.791485142769908e-14	0.009120288302526255	0.29601866850089564
peak.1776	4.153825187947503e-10	3.274138285615316e-10	4.890115539399867e-22	8.897679116455974e-20	4.0839210482886434e-23	9.64521914677889e-14	0.011740659495218454	6.020548990005811e-08	3.244650798673692e-18	0.006374787203851947	0.0891292741431128
peak.1777	0.5058819682988757	0.5249791880392077	4.5545370249087284e-17	3.295636193996606e-10	8.492788346824575e-16	9.95116040915374e-06	0.5312032758121114	2.2425618038934715e-06	4.0569502557633424e-13	0.002782943422332864	0.5819731217890487
peak.1778	0.8871982048027474	0.7770526273785001	1.828886963645058e-12	4.653220329756672e-10	1.3017230629232742e-08	0.0007637684773048256	0.2815792372654482	0.004510732301003921	1.8737312626899355e-18	0.020064248051410143	0.5702483658852208
peak.1779	1.2423333427593928e-10	1.3410627318133622e-10	3.842234687522193e-30	4.7129391333422986e-11	1.9362792801946363e-26	2.267860476780017e-20	0.005428934331372552	8.011737139739213e-10	3.6916362126407904e-19	6.766532581150117e-06	0.02943720150639882
peak.1780	1.424455517038019e-09	1.2133182841801672e-09	2.2577774099406273e-07	3.7211397054387484e-10	2.801908599215411e-06	0.004875522951950133	0.11000036332396149	1.5717083144728517e-06	9.467728292499987e-15	0.00016525533373497211	0.2815769382716098
peak.1781	0.52497918747894	0.48962772584917574	3.6941129098497264e-29	1.898929452845392e-20	2.5438737483761817e-27	4.2906519256301694e-21	0.11908672818385194	1.087362253621564e-11	2.666000715817033e-20	2.657315033928839e-07	0.25543345702578124
peak.1782	0.38006441091915205	0.25933673377096017	6.810694829074572e-11	1.2107665368699403e-10	4.4028708904900754e-15	1.2784759739987194e-08	0.023416743117991246	3.971929216721428e-07	1.6532674587733095e-15	0.0001827200967244439	0.12180490294497864
peak.1783	0.07619791621917615	0.0317821401114106	4.132612838152597e-17	4.712939155359006e-11	7.46154059689032e-16	9.200448269240864e-10	0.04857716585976645	9.805528419462813e-09	1.5154097266725186e-16	1.3544600216218098e-05	0.16231477594170213
peak.1784	2.0120431033755787e-19	1.6079370264549618e-19	5.540653223521801e-29	5.275695943628693e-20	1.7559991707536414e-30	2.2587123481918776e-18	6.707590668884425e-05	1.5330022663681495e-11	2.598419526253048e-18	0.00015360068003686422	0.002419343154334489
peak.1785	0.5058819676134455	0.52497918747894	3.7816498223343597e-19	8.055039144859382e-20	9.203875692978175e-15	1.880400730974497e-15	0.12628212319876123	2.5546816831786508e-08	1.4763527736424797e-20	0.00030104942568336297	0.24848971491276658
peak.1786	2.484666682798559e-10	2.682125461759143e-10	1.7367465647258368e-18	9.213845518995093e-20	3.5834354433708424e-22	2.8931808558239226e-17	0.01140066294443317	4.315634534595515e-07	5.8946699716391686e-15	1.96866080326085e-09	0.06244187165296666
peak.1787	2.1303099785260635e-10	1.6934096905502324e-10	1.2195718589822622e-32	5.163245721825916e-21	2.5412181578236337e-30	1.913907574073539e-17	0.0028129597998203287	1.3987052336591418e-10	3.8080161265790897e-22	0.00014051512766789163	0.025809968225685914
peak.1788	0.5249791888067796	0.48962772703624496	1.7191784500012394e-15	7.86856072927431e-10	3.859659829172663e-15	2.6553012423011032e-11	0.3564973301281683	1.896961563553513e-08	7.188831396829005e-14	2.339051565334239e-05	0.4909848434518339
peak.1789	1.5940097390986877e-09	1.4077993196004477e-09	2.0765667174494543e-26	2.5357074348058565e-19	8.531227305909608e-25	7.504939766084435e-12	0.0673107249471713	1.49455180955168e-07	2.8192853490569048e-21	2.1962046645656446e-06	0.2198249525504579
peak.1790	0.5058819677475518	0.5249791875953522	3.0642087555057692e-06	0.4994478206618786	8.358788313543037e-10	3.324850432105878e-06	0.2315378600460605	2.1929150293308418e-07	3.004120203002109e-14	3.729647409268604e-08	0.40648810153462095
peak.1791	1.931492183289822e-10	1.8305184413547723e-10	4.4901008536412444e-20	4.680357223442299e-10	3.948176409724624e-21	4.170796284820265e-06	0.006559070349783985	7.201646282701454e-06	1.450219550944234e-15	5.152292429544691e-05	0.04526991194591334
peak.1792	4.614976662043021e-10	4.3755351530615634e-10	1.1802273423564767e-17	1.9681800687209897e-11	4.397435095788074e-18	8.33885168207642e-16	0.008171615293326244	9.926916708884456e-08	2.4237102937336806e-20	9.901019160471623e-10	0.05044870303259305
peak.1793	1.011763935295807	1.0499583750068255	1.4288413262263057e-17	4.45293592097955e-10	1.2197655994320524e-14	0.0007201553087584101	0.8594150053298545	0.00011001976787479621	1.5506834408104116e-15	8.33878491847384e-09	0.9567568238294446
peak.1794	1.9314921768259115e-10	1.8305184363292114e-10	3.659378828269621e-19	1.968180076569027e-11	1.0577936984426965e-17	7.129041121589866e-05	0.000788122331276178	7.252000421247029e-07	1.5830502881285702e-12	0.004377656742324735	0.014362993694305647
peak.1795	0.5058819690243149	0.5249791887076707	1.0611464879836223e-14	2.682125464824603e-10	1.3297806013833995e-15	6.453850942813143e-10	0.7396784922723987	2.607723849228727e-05	7.879491804956419e-16	4.498556765790234e-09	0.8935270507352229
peak.1796	0.3622190173238074	0.2874249015293244	4.695468385682693e-06	0.9988956383325861	9.486132467642673e-07	0.00866017490282121	0.04455455490973396	1.5361743608197438e-07	3.007360526446356e-15	0.11246400578915496	0.16191794209181284
peak.1797	6.907494693983659e-10	5.465480551354408e-10	2.6212212476792212e-17	1.6820604544021003e-10	6.883178982587361e-23	4.997033958205307e-18	0.011973911291713565	5.213153699868553e-07	1.3227438031550856e-17	2.09401864037441e-06	0.06209193764285105
peak.1798	0.5249791877770906	0.48962772610300026	6.501453195995255e-14	3.59084350425105e-10	1.062179555924173e-15	2.130689412902991e-12	0.06689854931880865	1.572872894561297e-07	1.1219371473397656e-18	8.338315199834488e-06	0.19838426275430782
peak.1799	1.3424217546465293e-10	1.3808945093062473e-10	3.880062076693695e-12	2.358679856391193e-19	5.928962504545622e-15	3.522845376133936e-08	0.004385404764258128	1.2797518551296441e-08	2.58779619900288e-16	2.564957299763277e-06	0.02674969241775478
peak.1800	0.5249791878153978	0.48962772612366084	7.445112071485947e-12	1.7708104581883255e-10	1.0436851037859854e-19	2.7986123615869343e-09	0.197779378106553	8.371941780644199e-09	6.309004327501084e-14	1.0373098262928294e-07	0.3488009860113543
