label	CRX_Corbo	VSX2.MA0726.1	RAX2.MA0717.1	VSX2_e14.5.MEME-1	E80A_atacLost.MEME-19	K88N_atacGain.STREME-1	K88N_chipGain.MEME.1	RORB_HUMAN.MA1150.1	NRL_HUMAN.MA0842.1	Nr2e3_MOUSE.MA0164.1	GFI1_MOUSE.H11MO.0.C	PRDM1.MA0508.2	PRDM1.MA0508.3	NEUROD1_HUMAN.MA1109.1	ASCL1_HUMAN.MA1100.1	ATOH7_HUMAN.MA1468.1	Bhlhe40_MOUSE.MA0464.1
peak.3725	0.023836619557830906	3.114037051476336e-05	0.0009000232380389667	2.5865173286466195e-10	0.0012596333375463641	1.8074894838559063e-11	7.300290296887026e-13	5.706160698892669e-06	0.0007353955360076686	4.1651004175732095e-15	4.1744543335989944e-10	5.1936880631553075e-11	1.6188516496546725e-09	4.458461677838447e-11	6.258088139793709e-12	8.385875770267882e-12	8.627804697954764e-16
peak.3726	0.0829152268901344	0.00023219511215074614	0.0012856841420629405	1.546687561487348e-07	5.4506578540433315e-15	1.5013758402184136e-13	2.05540839096975e-15	4.417915430343444e-09	7.672701314046931e-07	7.807370123268515e-11	4.145988997279396e-06	1.1631636472800376e-12	1.5237034817236555e-08	0.009385039517043732	0.00013157307295948972	1.2219890317524653e-05	1.7530597454692907e-09
peak.3727	0.33889485530152064	2.68458578706432e-05	0.0003039512304140799	1.3497521010051755e-13	4.358074788123251e-07	1.5177911161619988e-12	3.435442041062833e-15	1.0372916998769673e-08	7.50873341662076e-05	2.4130486663573245e-11	1.7440051293036741e-07	6.715037668796187e-10	1.6262721727686443e-07	6.973192489668988e-09	4.975687629257627e-13	6.561681785725541e-07	4.061044498258428e-23
peak.3728	0.0031695463250723988	1.3077140654663656e-06	0.001754895713905412	3.496432927281143e-12	1.433746099854072e-08	2.6358520707696807e-12	1.4462123436552004e-20	0.00010164375217925566	7.380130358889018e-08	1.5289317439693444e-10	1.2088769399727162e-08	9.727276317855153e-06	2.2043217025883008e-06	4.120698931908936e-09	7.296325086851042e-12	1.0808538771617141e-08	1.2227278073587719e-15
peak.3729	0.12018330374484958	2.651404968875197e-07	5.351967523178061e-06	1.1626599451431478e-14	0.00010186993777990729	3.3130692229502036e-13	3.869309550246781e-17	0.010012749018574752	0.00014790540468644675	1.690108180893656e-11	1.2162596902909196e-10	2.654223221061204e-17	6.4650540779826e-10	1.1743493058062295e-09	0.008164361443563053	1.6035823320421212e-11	3.8058820803461826e-14
peak.3730	0.2419417227648023	0.00011471983839441785	0.005345933807193575	5.987511306351595e-11	6.3619808240930994e-15	2.079322508615521e-12	1.552785205173784e-17	5.976911770647025e-09	7.898055083833055e-06	0.08058322441953997	0.00018240110563503629	1.4477401021567462e-13	4.3273240428674416e-10	7.841573317461252e-13	3.8951129592242147e-13	2.9034820209850947e-09	1.998951262001545e-15
peak.3731	0.00727851017846615	1.3649325745719485e-06	0.000884116242681971	1.6562279875586397e-12	1.10902929066509e-10	3.73112207858545e-10	2.2879113160593396e-12	1.3789926919490125e-07	1.7565014812396903e-05	1.670540532450401e-10	5.419032788393519e-07	8.44512354092733e-11	1.480348881683712e-06	2.2893083296492188e-09	3.3426123368833106e-07	2.810729770182975e-10	2.025093738405988e-22
peak.3732	0.21985250919177415	0.0003133845384370564	0.006648488815830572	4.2381565817193673e-10	9.680741873058615e-14	8.951308449117854e-07	2.240154144338816e-08	2.5250887731730376e-07	5.502978334208947e-08	1.3568924849066855e-10	1.2319316760626233e-07	2.517544706856103e-13	7.883219152388038e-11	1.5129365450632102e-11	5.121331394577981e-13	6.367731253955086e-12	5.799359831054034e-15
peak.3733	1.220575088676427e-06	1.2930876516403416e-05	0.002091628723858346	9.323477454169674e-08	8.79707903420199e-19	8.229282890777676e-19	1.485587524059819e-28	3.6446665801976364e-08	4.978488792305119e-09	7.481810046522757e-16	2.3516532499768086e-06	2.5232053450858866e-10	4.2477271330116795e-05	1.30273025967496e-10	1.8541462457927956e-13	1.2839560137525448e-07	7.300622101343895e-23
peak.3734	0.3883187443290294	1.429234493043138e-07	1.1896211907384014e-05	4.42408858285338e-11	1.3388780804339106e-14	7.25798217463269e-13	5.185880965805984e-19	9.046377770700719e-10	7.507550507165007e-05	5.661486477128463e-15	1.5112180681853144e-06	1.3809820695832729e-10	9.313685594618279e-10	8.093696377465982e-12	1.0067262304745416e-11	5.527037250950655e-14	1.1598820216185432e-13
peak.3735	0.11038613212813943	0.00023109090490515955	0.0007367751749076387	6.870107875016158e-10	6.0317161644667214e-05	9.976688049802376e-05	4.898497213234229e-06	1.4780789202711438e-05	8.023402628976769e-08	7.137221036996036e-14	7.071289531727626e-05	1.7875925766588105e-12	1.298256277932542e-09	6.306229981145203e-11	4.996719748211253e-10	2.190170099891791e-10	2.969912172360487e-16
peak.3736	0.20049082406538454	0.0006929938814935287	0.0006354179307410677	2.8873947465328645e-06	3.2305103413963246e-17	2.777749678242606e-15	3.111185215704599e-22	1.4692993717592146e-09	0.0032279886542184184	4.1651819726806945e-15	0.0001626575444687357	1.4539821610829557e-13	2.271234902105777e-09	5.97376512690515e-10	2.716624867821594e-06	7.974676138968616e-06	1.1895179123264392e-15
peak.3737	0.007186552695119759	6.60433591870628e-09	1.013821193714738e-06	6.641800218052623e-18	4.3115841832546823e-19	6.323498584195375e-13	1.7547384668345671e-15	1.1724276343396748e-07	4.844380528270761e-06	1.429194015526713e-10	1.2885900846521037e-08	1.3730348416627428e-18	4.6880556270952705e-11	0.0008174206596250877	2.6615524393440717e-10	0.035324639551295875	4.2788940769799206e-19
peak.3738	0.09523029339845529	2.632647815547337e-07	2.9261256571213585e-05	1.3321082873295136e-14	4.164710135695639e-06	4.324784095261801e-08	2.8429761893602973e-11	5.3977240042554927e-08	1.3899960063524823e-06	8.330207764554868e-15	1.0415914334210572e-06	6.108180740178328e-14	1.4373458569192022e-11	1.7774439097682936e-07	3.1334770578986823e-06	1.0655758431496573e-05	3.248593558288596e-05
peak.3739	0.3338117090151679	8.281270982572785e-08	1.3280589189925813e-05	6.094968583454504e-17	1.1998905693909867e-11	1.2149725346611776e-13	1.9991036425500516e-19	8.976950872120808e-09	5.7990332706193336e-08	1.5131019907379295e-10	3.32032376266878e-07	1.138891332216471e-18	1.2875898965785573e-11	4.349445841953026e-07	6.3916926770261155e-06	1.8117961934413838e-07	2.5890981237206243e-06
peak.3740	0.0054561947424682684	3.741249688509842e-10	2.558079524221839e-07	4.865321913761006e-22	1.9327624723050594e-22	1.416951520963921e-20	1.2917333861594083e-22	4.434506159492027e-09	3.458388666384413e-10	7.2399926998718e-15	5.639554501654008e-13	2.491335856474111e-12	9.49876366192698e-11	1.812831410399378e-14	1.3055690031702288e-12	1.5834540610369818e-09	4.4142702796722034e-21
peak.3741	0.0017061182806812733	6.17435056269515e-08	3.034389844228771e-05	3.985968089725013e-17	3.152887954511479e-13	9.420117131630758e-12	5.5125423766278636e-12	1.953400879134227e-08	0.023895430785060755	3.432363023239741e-05	3.4030006409734057e-06	1.7301535753221367e-12	1.98148049090226e-10	1.6564803723193129e-06	1.3281758592219462e-10	2.573629598459989e-10	2.683269307506741e-12
peak.3742	0.1315585580785141	0.004073304010884184	0.2942789153864107	3.5398324532343098e-12	9.198104777626107e-08	1.1535322859506058e-07	0.00037390046106289477	3.5610666944153597e-06	7.771538488001026e-08	2.851208679231541e-10	6.076840634209393e-07	5.6438272624510747e-14	5.680371312538212e-10	1.0694001448344313e-10	8.774578900791503e-12	2.1123320097996556e-16	1.6091599511090606e-17
peak.3743	0.1718154997653816	1.7594294879823396e-06	0.0002514694116174223	3.3967677408258715e-09	2.1143234569669168e-09	7.830236695868242e-13	4.5927924995613364e-10	1.562561868867987e-07	4.698157793267749e-06	0.08058322501902593	2.45765212097034e-10	6.405377456491672e-09	1.054260768049711e-07	2.654815074685875e-11	9.244348860975606e-14	1.917025352911848e-09	5.020293401464436e-19
peak.3744	0.10149195812653872	1.0512393589643312	0.6033466566092746	3.278705912270358e-05	1.8981816427072228e-09	7.844530440096167e-09	3.594712491398757e-12	6.024920315105962e-06	3.2477498443262096e-06	2.7861206684185653e-10	8.420248559764213e-09	4.4256446457314246e-16	4.253386187346516e-09	0.061302133024379896	0.00013194153889000754	0.0003637019674332377	1.0335597784940846e-09
peak.3745	0.10746212318755789	6.270852823039121e-06	0.004364870089690626	3.174100435240338e-11	0.12479598587707717	2.665246095582997e-06	4.973684084065288e-10	4.494672554660588e-08	0.0006453221815666495	2.4130486662949777e-11	4.7982891810084394e-05	1.5114025836471382e-10	1.126358667874465e-06	4.099427073414792e-06	0.0022755046188012223	1.4903870137154657e-07	5.319705469748588e-07
peak.3746	0.03197031695728488	2.4190459007173803e-06	0.0003225560555834569	2.1082394150060448e-09	5.473202101766967e-15	8.07798534909451e-11	2.611958989139834e-18	1.465118739751723e-08	8.167814351223662e-07	3.0636212861754986e-11	1.770101405817131e-07	1.0127223599461093e-11	4.001861741433945e-10	1.4737469478308401e-10	5.096201891069775e-08	5.329558802271593e-11	4.668633232123786e-17
peak.3747	4.409439712971941e-05	7.530027340454952e-06	0.004528196785403123	3.676223697650989e-08	1.4868924018039994e-15	3.055294314099654e-12	4.0493362815125907e-20	9.011846585784551e-09	2.5348963311905887e-07	1.390403351826131e-10	1.205980264469729e-11	1.4728616359363352e-14	8.391700532052284e-07	4.8375654866238036e-11	6.295563270219276e-10	1.4019426527977531e-08	3.7569784856913827e-19
peak.3748	0.010594037613550425	0.0006537117046778787	0.01014848644854627	9.915329215131983e-06	0.030329961801332846	4.54560253909112e-07	1.1839205826849231e-07	0.0005991329639927641	1.3807437859020387e-06	7.24001677800563e-15	3.345533269409417e-05	3.5001579701845375e-11	1.5226437016557862e-11	5.408799279613951e-07	1.0001688242383468e-10	2.024984691476531e-11	2.307337500541103e-16
peak.3749	0.08632026469690418	0.5255596667587584	0.3017628838833017	2.0461887050346585e-06	0.00034890635719645694	1.293819052666845e-06	8.252217330248783e-10	7.285205994887956e-07	7.073442864111381e-07	4.9321576419493793e-11	6.769419365818271e-11	9.510194249376456e-10	4.342471780999419e-06	5.557983673090031e-13	5.436234623472775e-18	5.202573460439789e-13	1.859307851006806e-17
peak.3750	0.0005223373022546045	1.1377517785983964e-07	6.283964951375662e-05	1.870754566273369e-15	9.981095468873332e-16	6.312573585671312e-18	1.8123775063534036e-24	6.62952653965407e-08	2.790354183702269e-05	0.5378565116132576	1.8722742030292267e-13	3.8159239191627014e-08	1.9833864366049694e-06	2.2076681093807463e-10	4.807573668773693e-12	2.8821250149688767e-11	1.769826212650284e-20
peak.3751	0.3469380250056619	1.243539566642157e-07	1.5135907721110677e-05	4.8729651292802114e-17	1.3463193162245766e-10	2.935759844187707e-14	4.6941682161109506e-17	4.510305132986814e-09	3.4090740385779773e-07	2.900485283179955e-20	4.533068034505607e-08	4.521009109421469e-09	9.527484280178054e-06	0.07902712596799837	8.045552814723943e-10	1.2642357142337228e-05	4.1175441515671e-19
peak.3752	0.013120836659043691	3.3383288462537673e-09	2.6463859501426122e-06	1.2137175347735064e-15	5.403515948348292e-11	2.67493508017649e-12	1.346987542436571e-13	1.9903664957683697e-10	2.7125679708428394e-07	3.0647617917879726e-11	2.343541399386596e-09	7.465978840042518e-09	1.3592820182810338e-08	1.079710410091362e-10	4.549926590875463e-16	2.774480671680897e-07	1.2175428075146122e-19
peak.3753	0.03088142444643626	2.3473894040642265e-07	1.0718355568290792e-05	1.3119720376745562e-12	4.992797571299824e-11	5.542544485550952e-13	3.2595460125079297e-19	6.006992844677459e-07	1.846746909138544e-06	1.6905246931646724e-11	2.9331556269015586e-07	4.0487321649284826e-17	4.192643302974595e-09	3.596353430376343e-05	8.562909037145563e-06	2.0832508374115596e-07	4.7501592243661364e-21
peak.3754	0.6808230351027085	9.377288022611415e-05	0.0007252628770635049	2.1839597109916547e-11	2.03018632669521e-05	6.739726499927326e-10	1.7312831449362584e-11	2.5343944463881227e-08	8.714213388742135e-08	6.754922201825908e-14	9.144791306130417e-10	5.980076563510196e-12	1.3094096307721732e-10	0.009348551249849632	8.738585665240347e-07	9.669444309545052e-07	1.3164278184221644e-16
peak.3755	0.005609336796484017	0.0002535877305027799	0.0033475963272977865	4.6229336815176234e-08	0.002159457482582536	1.6572450191806865e-05	9.142163910504854e-09	0.0007835582991600015	0.01671674199770451	7.240023085809164e-15	7.554707673375363e-05	2.7241378087678343e-16	4.752188159217195e-12	1.6560170417201322e-06	1.0126910846183112e-10	3.43025990527986e-09	4.5329417015022637e-14
peak.3756	0.0006206489382155167	1.568437319942558e-05	0.004770217783187288	7.831358435956471e-11	9.700122357560099e-20	1.664481689975062e-17	1.1311257929936358e-26	1.2069281090422388e-11	1.6079635459252818e-09	2.3143040198350704e-20	0.06376469776615132	4.107535179232901e-19	7.107762954914092e-10	9.46040812344817e-10	2.2464049470468923e-11	6.170336648154798e-14	1.2175263823910846e-16
peak.3757	0.3645626797034154	0.002455138711814211	0.01762708650499367	2.4415031167394983e-08	1.5329516930328004e-07	0.007398388490350836	0.05265886236987529	3.1572006019291507e-06	4.839956904813156e-09	5.4767447672571174e-11	1.5335895465467555e-06	1.1612485147940814e-15	5.495800069569933e-07	2.785604529020663e-12	8.070708366831103e-13	3.272415034039607e-07	2.525362216371165e-21
peak.3758	0.13728854832554083	1.5774934358084594e-06	1.2975674709317596e-05	5.1903030909277773e-08	3.67821908867978e-11	2.769199659381805e-10	5.824010879934463e-15	9.426770829183093e-09	2.36930135631691e-06	1.8184487415306949e-10	6.919247805949024e-08	1.0690231443145979e-10	0.0001072557443206043	4.418161291438236e-10	5.417496335362771e-14	2.958674983247822e-07	1.0753413673857029e-07
peak.3759	0.18298570059959487	0.002720863820648339	0.04624372559955895	8.768801370460797e-11	1.0053083230835259e-16	5.696332540817744e-10	1.9718427764655023e-13	1.0226127461230128e-05	5.562958638839063e-07	4.279620962489861e-11	8.981039646433132e-06	1.6365416037556025e-09	5.3611659952147345e-09	2.540421601278132e-12	1.0291666590420948e-13	9.832001683921912e-09	3.1448123594649835e-17
peak.3760	0.055604226374912635	1.5083214976565888e-07	4.640266471071039e-05	9.545550441022464e-11	0.002729313949511277	1.1149762177696603e-08	5.491150203061982e-16	1.2021979365709322e-06	1.0126327580677846e-07	4.8396071581057515e-11	4.514657523224443e-09	2.4471372955416692e-09	7.207334365435767e-05	6.681524619331449e-11	1.3035691354450955e-10	9.144404978267246e-09	3.201259643050175e-19
peak.3761	0.22298449784178184	4.684779380049639e-05	0.0048419664489380634	7.664590994629537e-11	8.58032356878803e-06	1.4335011825114798e-06	9.910929536523452e-06	2.0695497769137284e-07	2.1298202056717245e-06	6.338408241128009e-14	2.283745760792509e-09	9.333950815153489e-14	4.749232214410179e-09	2.1094858185263927e-06	0.5089709818968801	3.3052751662931084e-06	8.398111698558496e-16
peak.3762	0.196834955298457	0.13067874519873798	0.2099456358037131	3.804079367289103e-05	2.4744929564796904e-05	1.1899242057433682e-06	2.8388043391976617e-05	3.834323541627995e-08	3.7042739003096734e-07	1.69052468483694e-11	3.786852136499255e-09	2.817957675039183e-15	4.031303514012458e-09	3.855171606758889e-12	1.7647782644757266e-15	1.604874235486892e-10	1.9659146825990704e-16
peak.3763	0.19999661023450538	2.7672617995762988e-05	8.330330871393323e-05	4.46160631918799e-11	1.1453936759768083e-19	2.2431124473626095e-15	1.485730156471014e-20	1.435141156045157e-08	1.3519882468869137e-06	1.5570175205912734e-14	6.788573202334164e-10	3.4961319704702964e-14	1.0649535566022117e-07	8.719235163754529e-06	1.9217610065414056e-11	3.856763603542657e-08	4.807675412440793e-10
peak.3764	0.002658630871825655	5.6772484346614436e-06	0.0010216422887633345	1.7937351734671128e-10	5.155565043340099e-20	9.891435580904692e-20	8.441840228171093e-26	3.800958359281533e-09	1.1770640768257396e-07	7.239963784578621e-15	3.4959816053293654e-15	4.029506584863349e-11	6.807185925323998e-08	4.2604351344938937e-07	2.3747332408208375e-05	2.795612516308836e-12	3.0899936444962276e-09
peak.3765	6.215366630559969e-06	4.2624531079613524e-06	0.0012489451912810878	3.1001260533223345e-08	1.928592077964959e-18	1.0769357750285093e-21	2.5681498976298953e-29	2.895845647462426e-10	2.0569234530197349e-07	6.723092329673308e-20	5.138713921773477e-17	1.4519535865760453e-21	9.738023507502299e-13	6.953935078000628e-10	2.1664843283087702e-10	7.560276806439472e-09	7.409731685152459e-18
peak.3766	0.3492677523484541	2.2433739793239006e-07	8.573387623739264e-05	2.2320728884044718e-17	2.2771233179934424e-15	8.105140003215641e-14	2.20427795242135e-23	0.0018612514687715673	1.6698421980419428e-08	7.751435207681085e-20	1.2745281035785988e-11	6.079195929041106e-10	1.5904218550678203e-11	6.176302245640525e-14	5.295919043468634e-16	2.7540794083063153e-13	5.189071787131797e-17
peak.3767	0.00011630817657924653	4.051719788395571e-08	4.65941764013065e-06	3.018454026093348e-17	1.5082077861653293e-17	7.326472296399444e-15	8.179931163533356e-17	6.193232206711795e-07	1.2221106411895344e-07	6.1657383904107015e-06	1.1691869479209614e-07	2.311039266515943e-11	5.8639948275755054e-08	9.331505119393751e-08	9.330184982216941e-11	6.252100570465667e-13	2.8209487545515398e-14
peak.3768	0.3474951679929319	2.364423169474777e-05	0.0001221414605225638	2.93130765564039e-13	4.436579888352184e-05	1.1213992493876003e-05	0.33680435242254003	4.3098401571826174e-06	1.5560866683994685e-08	7.672662972021377e-20	1.7360820864262967e-10	1.978261785294895e-19	1.4868098770419452e-12	5.354801321731289e-09	3.456494424691511e-08	1.1942756240665444e-11	2.1412226663011e-18
peak.3769	0.12302598226022254	2.9854236160638894e-07	8.283830215620935e-05	6.6494806190758234e-15	2.528934361323369e-18	2.571070330292981e-13	1.1960433314411102e-19	0.0005008853312967318	2.324343797044348e-06	5.499965266741739e-11	2.1886552439413372e-08	1.3130813013580124e-15	6.743796266766904e-11	5.709019567056336e-08	1.880618464144297e-05	6.150881262998329e-05	1.994256606731811e-11
peak.3770	0.002801218140859714	0.00011101565562615312	0.001176661117405025	1.617198176214953e-08	3.716315407439883e-07	5.6144773164604385e-05	3.215903459907828e-10	9.627061531760874e-06	0.00014056206802564973	1.040983548819553e-11	2.739387973476583e-07	1.6158901709787367e-09	1.3428685908231676e-10	2.5036081098577625e-11	1.3206245400857364e-06	1.5598107902437325e-08	1.2228087042416882e-15
peak.3771	0.10160152110361692	1.3203004728927774e-05	0.00016230414245385698	1.0239068906565175e-10	0.005063323253116344	1.548394557180366e-15	7.362435546033059e-17	2.1191012611825525e-06	0.0001475533035360289	4.7721682530980915e-11	0.00020615274938551095	4.132000618415928e-10	7.135526863241515e-07	1.549482850379155e-05	0.2699269274088695	4.946465798367476e-06	1.7122687783642815e-12
peak.3772	0.0195320150533431	1.0499594571538893	0.9218719157578015	0.5250113730198135	0.000537574847345416	8.298868205614682e-07	2.438233622315836e-06	4.023008857962084e-05	0.00020600395493217832	3.064345288302988e-11	1.6007139326145368e-09	1.2949640233695692e-15	3.825050878895396e-09	0.13817509346275791	6.94630904654084e-09	0.00010779287311337205	9.823932227599052e-19
peak.3773	2.589695909690797e-05	7.4363277940747296e-06	0.004522840100545724	1.0998246386113626e-11	1.3582095312348077e-11	1.6316542002549104e-14	7.469191824845427e-19	2.557671735171854e-09	9.952909109682667e-07	1.429820373768973e-10	3.071838009555223e-10	1.17093815498657e-12	2.3278000763235295e-07	2.5753320866067596e-10	8.301396729901831e-12	3.86671815414815e-14	9.170865192035668e-24
peak.3774	0.008131448514508272	6.217474460699275e-06	4.496398774621242e-05	8.584262262759714e-14	7.89963599197064e-18	9.413418263028463e-16	2.6313337864921324e-18	7.153665878950356e-09	0.004736680844435218	2.4726276985415475e-20	1.6753217831564083e-05	4.438802967072996e-12	4.0370118747046666e-11	1.155200480359872e-06	4.824228515431155e-11	5.645354728964269e-09	8.63141492171655e-15
peak.3775	0.021612886948198975	1.7904316414762e-06	0.00033512628483914434	1.488130684327655e-18	1.6800949813785253e-20	3.245275498700684e-16	1.6930825899679236e-20	3.187947746875929e-10	2.9002818614327697e-09	2.9144103174012757e-11	2.1465336917397733e-10	5.074017534917882e-13	6.613882263519065e-05	6.055892349520764e-12	1.589569082132049e-13	2.349099543507709e-11	1.665953966500973e-17
peak.3776	0.0013017266630333919	1.8973968379612508e-06	3.446722994780139e-05	3.509308663212348e-16	2.308158416578767e-07	3.694307341710242e-10	5.786379832636388e-13	3.332743955440847e-08	6.209903651882301e-08	1.4291865330920265e-10	3.680090140634997e-09	2.7269800609875053e-06	3.9404222434200387e-07	6.950248437989826e-10	5.308496494630411e-11	3.0727558028808e-06	3.3895250724779754e-17
peak.3777	1.097662164532924	0.004080886178194245	0.29873926476781876	1.7188237508268814e-08	1.2037372983995882e-05	5.608493477716501e-07	2.055156494767422e-11	8.185591863049343e-08	3.7212501318143602e-06	1.8574283364625972e-10	5.6227689502689296e-06	9.851742148835146e-10	1.5811482392371482e-07	8.719090742928699e-11	2.8810031466472973e-15	4.0999964224237445e-11	1.6089421148504048e-12
peak.3778	0.12426413139806418	0.00028988068949923414	0.007176768207654919	2.5547430388522105e-07	1.672894429282599e-06	4.999735045438723e-08	6.316237200827336e-11	3.3139911736563367e-10	2.5599979450778332e-05	0.5926850879239821	0.002553099285208793	2.1245104666674313e-15	3.2196083074134444e-12	6.35143511719566e-05	6.090091864577925e-11	9.013453686584267e-06	3.97065267335784e-21
peak.3779	0.013987835617944607	0.6545603059384119	0.7550734461459259	0.00215628870200336	4.6236013018043177e-10	1.019067794465949e-09	1.945932061608961e-15	0.0005980983197075246	1.0674284491440057e-06	1.4950224352715094e-10	9.328244802964559e-13	1.1925836195787185e-12	1.038629327787432e-10	4.1513956929971683e-10	7.715793863154665e-16	2.499541979502277e-09	3.402177035814305e-20
peak.3780	1.094536038523987e-06	2.55077893173348e-12	6.451141227842428e-09	4.463975754258675e-24	8.185608263967067e-17	3.1067036517522037e-21	6.393356733629761e-24	1.4233729253326443e-10	8.994733700672365e-09	5.115774879474648e-20	3.363975578291007e-17	5.788260210430212e-17	4.0006589268319775e-07	3.1504704607518286e-11	4.150784145923382e-10	1.2880465721176094e-13	4.757136292495372e-18
peak.3781	0.6858080227950122	0.13288918305449496	0.22163960721404694	4.228376858866918e-08	0.5251239014111846	7.525088285538658e-06	5.506546033183473e-07	2.6957753301211904e-07	3.284196247344096e-05	1.9875736092455716e-10	5.178460772894449e-09	6.40156803816656e-15	7.41724054633119e-07	3.307880636542076e-11	7.960740170965088e-13	3.711072866888477e-13	3.9461617021204987e-17
peak.3782	0.0138596398204155	2.736773882742929e-05	0.00014489047224059562	3.969660550876184e-15	6.737534795221636e-14	9.38981529769947e-06	2.7426014157853922e-08	7.135212540240606e-08	0.004784189379611131	1.0395355559078173e-11	2.325994984328888e-14	2.9996391051808376e-09	8.911967736445773e-11	7.809031051428018e-06	1.8852028326782295e-06	1.0474227365171429e-05	3.39970576485198e-07
peak.3783	0.005488265082416009	8.494412577629238e-06	8.097352857909526e-06	2.5113377313685027e-14	1.1345602908354994e-05	6.014983080698748e-11	9.02979989175291e-15	1.525932263821686e-09	5.661400480375603e-08	5.533261740759217e-10	2.715731450110579e-05	2.208922534312996e-14	3.018988784277281e-12	3.216130343590381e-09	1.7130307234834208e-10	1.731915044172625e-08	4.0014558640278424e-13
peak.3784	0.3624405038922228	0.00025336795574295326	0.0014507266104906052	3.415072922295607e-08	6.22585907726731e-05	1.269892657888112e-06	1.3832907745885555e-10	6.223953852669973e-05	5.750040135993452e-05	5.966100838689769e-05	9.29601267048902e-07	5.79517437529236e-12	2.479581682208807e-06	0.006351882115843406	1.9684080564360332e-10	5.193975525147463e-06	5.46384496965767e-19
peak.3785	0.004011955700769529	8.76196171418964e-06	3.754023523844616e-05	1.4559102020021986e-15	0.0002905434754704305	1.151861008908548e-10	5.0642917635744434e-14	2.6510443883864022e-06	3.912336818368229e-05	0.12496446316217284	7.933394179624049e-12	1.016510838496041e-10	3.6643273227937316e-07	7.628527063075246e-11	2.4922725202383403e-09	2.6328313160582432e-09	3.193906039005327e-16
peak.3786	0.21981508133156785	0.13179237421068687	0.11092141436419231	1.0310081843242738e-08	0.0001486338542667922	1.2494802194126901e-11	2.027293412612276e-13	1.7151038060334026e-10	0.006392179629177355	3.063621283813824e-11	1.1293085074068566e-08	3.067618319721593e-17	1.3294375862219008e-10	7.875141450419161e-05	1.1976584631408016e-09	0.02719553641206832	8.50935791128209e-15
peak.3787	0.002836882054768608	4.4630650481428605e-06	0.0008558020141928115	5.811734232142805e-10	0.042608392698249425	1.3406593419763282e-09	6.082777782907126e-10	9.950351193996473e-09	6.632793335481606e-05	3.4323790052880576e-05	3.752329004742008e-12	6.35575275786305e-14	1.1729733215421309e-07	8.295279770397127e-09	2.9823137999529647e-11	2.484572598928764e-08	2.2228527222750537e-24
peak.3788	0.0038845092924623906	6.316505425436731e-06	0.0016834535604506133	6.714035444714095e-13	1.049110653677115e-07	7.936403927667334e-11	1.6414861037724348e-13	3.9478825259602786e-08	7.353597203059055e-08	3.432335552627826e-05	2.2629482398160156e-12	3.7530068520661637e-11	1.1626147608589273e-06	1.5695111425154515e-10	6.790316656822411e-13	2.56175976293143e-11	1.046501166936602e-15
peak.3789	0.1952551122415884	1.3510497079524333e-07	3.094275700427963e-05	5.567692266997762e-17	2.7280657554420853e-06	8.729942531007086e-12	5.639932687903189e-19	5.3826484380345e-08	4.979991180077928e-06	3.555648986549103e-11	4.4850253814701765e-08	6.002431481140352e-12	5.031086489153455e-09	1.8378847867024363e-11	2.7039103838202225e-09	3.531516974579656e-07	1.0380814086586732e-16
peak.3790	0.5056301496384263	0.0014785641995317049	0.1326007365219342	3.757724175473286e-10	4.370319578659482e-12	5.5290152997700814e-11	9.824094014198388e-17	1.4825043401476361e-08	5.808536067753117e-05	4.165169949647064e-15	2.622183683209394e-08	4.011467127130266e-11	7.930676213509614e-09	1.081290581514343e-09	2.3189593852537572e-12	3.330081411015192e-11	0.0007589373252662633
peak.3791	0.33374145556525686	7.37448295728553e-06	0.0011139463625314005	3.6762226726208714e-08	1.0144910904599904e-14	5.387998985342446e-13	1.0663312192196744e-17	5.554117776592568e-09	0.0004970150760622232	1.3575987246311183e-10	1.2348301429516122e-06	1.8424396814120486e-14	4.53797881832558e-11	5.938139306782662e-11	2.4899027603427195e-12	5.296990577690237e-11	4.768614476685364e-11
peak.3792	0.20715056520965686	0.00023315636118046833	0.002650029270363883	1.6418133404986875e-07	1.518588333578061e-14	1.1178551325599344e-10	9.387183548297267e-17	3.291631535007102e-07	0.0016238569349276235	3.2424659798438346e-11	8.031030754712474e-07	2.552119295142547e-11	1.327135372425878e-09	4.798443369129406e-11	6.008709617616522e-13	5.154579188740358e-13	7.991420542742733e-23
peak.3793	0.02438357400229563	3.215179848715473e-07	9.323610660313784e-05	3.088649196853935e-14	1.473270275431199e-05	4.063715515162254e-05	0.0002757448411457164	1.4252271099679608e-10	0.00526821307993877	1.3568924842696293e-10	0.00044464553943806954	3.319667500523584e-16	2.5399225730054783e-10	1.6765814182855318e-08	2.2116554066573166e-09	1.5312873176882541e-07	3.7430367503136277e-13
peak.3794	0.433900017468532	0.00030193698612876094	0.004065909961595265	1.1709813928252629e-07	6.606083541975448e-09	9.374674697257381e-10	2.712181709502724e-16	7.814054633217299e-08	5.012736084771718e-07	2.5926173541888348e-11	1.616357645243124e-09	4.010327716080686e-14	6.932113586150355e-08	1.5684512966459085e-10	7.695772900391656e-07	3.66670134229711e-15	1.9448267557354863e-24
