label	CRX_Corbo	VSX2.MA0726.1	RAX2.MA0717.1	VSX2_e14.5.MEME-1	E80A_atacLost.MEME-19	K88N_atacGain.STREME-1	K88N_chipGain.MEME.1	RORB_HUMAN.MA1150.1	NRL_HUMAN.MA0842.1	Nr2e3_MOUSE.MA0164.1	GFI1_MOUSE.H11MO.0.C	PRDM1.MA0508.2	PRDM1.MA0508.3	NEUROD1_HUMAN.MA1109.1	ASCL1_HUMAN.MA1100.1	ATOH7_HUMAN.MA1468.1	Bhlhe40_MOUSE.MA0464.1
peak.2997	2.3672575124018573	0.027821159577982004	0.5001000472401796	1.4804947887849167e-09	0.0008907571857715242	0.0012469307778654347	1.0194319020850792e-06	0.0003280559693995566	1.0856650259588907	8.362175539762328e-11	0.0018128367966932632	2.657941795545374e-14	1.7836070527225735e-09	1.2919751713524986e-06	3.429847745687014e-05	2.5399239654215315e-07	7.8719540346482e-08
peak.2998	1.7004555342896266	0.0049006763396150675	0.2668055644938935	6.013238506167237e-10	0.0056080400125199156	2.4241746778287407e-10	3.313830654195262e-16	6.786999854880769e-06	0.13127823552978551	4.6473053263190677e-10	0.00014044760682276611	9.503578072713308e-06	0.01490861457078696	4.188458267571627e-09	4.236037591090363e-10	8.039702029205415e-10	6.150846806685078e-10
peak.2999	3.2581659118118047	0.9805956344885731	1.2655887862204325	2.381711206531611e-09	4.7216948861349184e-11	9.470382286588242e-07	7.132892227513494e-11	0.34594733056045424	0.024075491186562065	0.04325306585834393	5.08417801579377e-06	4.4189893227028265e-07	0.02736422371665361	8.276999018884253e-05	7.635354323670321e-09	1.3612361145990796e-05	2.2474432237432508e-11
peak.3000	3.0518900461547274	0.002994823041627445	1.1330653978227674	4.28686117084106e-07	3.5012004074165944e-14	3.20227548227401e-08	3.831723303067514e-16	1.251999211165481e-06	0.2903393999246049	1.2555682326732532e-06	0.00838539389625964	5.9050054792382825e-06	1.0230521850736345	3.5905657665834514e-05	0.019353992309055636	0.0014217307992029002	6.83323089863916e-15
peak.3001	4.286126721479533	0.005289345239711146	0.13610401808759556	0.0011431796042902093	1.1970549662684119e-06	3.833215487881479e-09	3.90033640277306e-13	0.004536056954090358	0.0007773447922084791	5.178141838445606e-10	0.02962759883877148	1.6587150501373502e-08	0.06684296580725735	1.0800452923609815e-08	4.695884696646166e-09	1.126300300515883e-06	7.367684241996869e-16
peak.3002	2.4472665786626644	0.002280568455018821	0.06661709665249872	1.9624640262743865e-07	3.6333201847204314e-11	1.0252081276758002e-11	4.608097198486862e-17	0.0017687643778926932	0.38868896524923524	2.246238766309155e-07	2.7103145696237336e-05	1.4986984090276042e-05	3.014603068068767e-07	0.8571127763358387	7.481129498237871e-07	1.1403860078915493	2.3712119154076364e-08
peak.3003	4.044555642079965	0.16128734166588832	1.856427740329155	2.9437232296372788e-09	3.675842847693285e-12	1.1311730070486641e-09	3.2062090441831094e-11	1.1293048361275097e-05	0.0027568461900394103	7.621846806700412e-08	0.36673208394504153	6.515275354468556e-15	7.509755056977055e-06	1.6259493695076805e-07	2.4001918392330053e-06	6.946171361206505e-06	4.847561324227049e-10
peak.3004	2.5344549878281866	0.09365457137215095	1.2778221941611883	7.078685966478622e-10	1.4090239471867482e-07	5.89324443549e-08	8.559281245756002e-12	0.0021105009424574827	0.548767778435102	1.0956277010917321e-06	8.280777828218427e-11	2.501499452014617e-07	1.900370080934081e-05	0.9921701848994987	0.00012195717814647518	1.7203057947929596	4.1487221896481583e-13
peak.3005	1.225262306409929	0.07456646625758326	1.5817007353551173	2.6920748201345456e-09	3.2579664393109825e-06	7.269769180051593e-06	8.588834798884962e-15	8.962446861737018e-05	0.00010984214305020885	4.6473028186054014e-10	0.00010674774930428023	1.969223812570754e-08	2.589641321798222e-05	0.005818481634793531	2.3882321738293562e-09	1.9880796662024152e-07	7.99881179685686e-12
peak.3006	5.133136009597479	1.5105440931083889	4.302876631883633	0.003739898671622982	3.471388065873011	0.02450654438500311	1.802425758585388e-05	0.12433419791067457	0.5399896331814442	4.4971248332891536e-07	0.0016415382798680288	1.043437846773451e-11	0.04635503046142852	1.8108655948239434e-05	0.0004323803209563068	0.0010192041336044	3.065181111038146e-13
peak.3007	3.242707954945295	2.5447423009254755	3.764163596916558	0.19094736242418966	0.0013123147833447291	0.39234468498859176	0.008996255813553289	0.41849339029612376	0.0012182526710396541	5.3083475825452944e-11	0.8668262464811104	2.1902361893783395e-10	1.6105561720045482e-07	3.227404839970252e-07	0.00010058021588733924	3.390469944892363e-05	1.6341792198060424e-10
peak.3008	9.223479828796524	0.0004293207171139575	0.3621917864921954	1.3165232936638526e-07	3.201155935240484e-14	5.5042303786917654e-08	5.743393957489307e-10	0.03728255717503895	5.899624613360899e-05	2.302986206089659e-20	8.074758430009987e-06	2.821751761699537e-08	0.03691853313397483	6.311660653114916e-07	2.719107715217395e-10	3.058767554532637e-10	3.388892106748787e-13
peak.3009	3.8498832327976693	0.2868784437650022	1.5708786952107605	1.90430620726847e-07	5.922260805019369e-14	2.661413234068069e-13	2.474026525529174e-16	3.3096543591871775e-05	0.006585747437862023	1.471309379083427e-07	0.33789620658328656	1.9118511447951945e-08	8.376020412667993e-05	0.9979419508840454	0.49110934609796	0.8962296263439933	2.861771123152239e-05
peak.3010	3.95234259774062	2.8271137264249333	3.45067529121036	1.9517684098820691	0.0013014959646658595	0.00011074533354196137	5.422727624174152e-09	0.013209886655444054	0.8489920150518032	1.108710004641422e-06	3.1705822810381175e-06	1.1440771758345619e-07	1.0812275703679987e-06	0.998102483736576	0.4910465108490432	1.7149786050715332	8.211905005288634e-06
peak.3011	2.0623061596574583	0.00030724900604910994	0.024647597887511023	8.763283497094151e-11	1.1573770969197798e-10	4.6821781513030105e-12	5.246247325094949e-16	0.00015820771610897317	0.0008006440264771222	5.538389770411757e-16	0.0015833197695811286	0.991980198200819	0.9770403098741971	1.359775650314414e-06	4.341584856452692e-08	0.00025991318403434166	8.883303703574377e-06
peak.3012	0.3675459940460348	0.004206790001545723	0.27026871883126574	1.3663256313789388e-12	7.348988207879545e-12	1.1440073804069555e-09	7.578098555889254e-22	0.014019742911557454	0.01012892394018025	1.7697715596709202e-07	1.532932272576563e-10	4.5040724839693747e-11	1.794573954111834e-06	2.662637338208899e-09	1.846718474020229e-05	3.5023730282163944e-05	4.890927008221787e-08
peak.3013	2.2744960107495324	1.999767923346338	2.014362780049429	0.37228796912000783	6.957768822138186e-14	8.991630332407051e-13	2.4762324051996367e-13	6.2978601010730755e-06	0.023161545135848907	2.751976876347164e-16	8.802748881557215e-09	5.879613956480903e-15	1.3951758590823835e-06	1.2122315394436513e-05	6.253209509199946e-07	8.344443648582038e-07	4.191892193229964e-14
peak.3014	0.6739779322980697	0.015746304725713246	0.7484116454823678	1.1330241231394244e-10	2.611913613458541e-12	2.06957992461202e-11	2.234823262447791e-16	0.0004015867492689087	5.907168312018486e-05	9.953337425796209e-07	1.4633106995755765e-08	2.709637956123947e-08	3.237470046617353e-06	0.9483688190812826	1.1677850682507004e-05	1.0692071010258135	4.7752033660743815e-12
peak.3015	3.666840709785667	0.0018213241877187416	0.3742183296391302	1.5608951037847428e-13	6.722741788856871e-12	3.327026374037725e-08	4.079474064674986e-13	0.0004374432575561044	1.7793159693202947e-05	6.107705496329793e-11	0.4649986055323399	1.2879271651969966e-08	0.00010212902176251135	5.237171648918404e-06	2.658416885434521e-07	5.90946132300506e-06	1.5440414133473054e-10
peak.3016	3.7087921298168136	0.5406674305443846	1.7786140284442808	7.069458321742172e-10	0.0003253297060196856	3.698412892025358e-07	2.936368699712539e-08	0.0009440467793226098	0.0005279078858001669	1.1848753888829098e-06	0.14720753174536688	8.024370692390382e-07	1.485237210651104e-07	2.0783523991667077e-05	6.677659146978107e-07	2.77031363483349e-05	8.682149620523386e-12
peak.3017	3.233641090859501	0.004637212867274551	0.06847190803384882	6.107292445260982e-10	4.4181380094338384e-18	7.977415645276119e-10	1.271420775354405e-16	2.318240908562631e-06	0.0001309713702796134	1.2856115322722401e-06	0.9201004482863345	3.553306618924047e-09	0.002121984697410554	2.734647871107786e-06	2.707868660300631e-09	6.35609709281229e-06	7.270822831169881e-19
peak.3018	2.7139765706216252	0.7495830462613713	1.9684412903001345	1.8115876792653246e-06	0.39864163403536235	7.178872283145453e-08	1.1067429185806978e-06	0.00017145465165198587	0.8606345409441644	9.948690123622273e-07	0.22694755676282613	4.62221331337302e-06	0.9962749942421975	0.00019673363185532914	0.051107719830420735	5.2389701076306136e-05	4.460361252888604e-10
peak.3019	1.7215237931011433	0.06294697495372187	2.3390320722175666	9.845956557740722e-07	4.372070151046602e-05	8.877211613277878e-06	4.253984240622598e-09	0.05047789733554854	1.0026016793224717	1.0971426108580145e-11	0.9512395001011985	7.401531713998538e-11	1.7933208589608406e-09	6.493202728347987e-07	1.444536587674504e-09	0.00035488059159378315	1.816360819821445e-11
peak.3020	2.165564392208491	1.7872492850327666	2.022287777564135	0.999919144857803	0.1407540754911168	0.00016206244121762253	6.94425877706643e-05	4.706412387629187e-05	0.863549976602338	2.0013673884208086e-07	7.958382561155853e-07	3.0256790795353197e-13	3.431200934442364e-05	0.9432926068137384	0.014147560587847807	0.01546065468358659	1.9532997099678125e-05
peak.3021	2.1735634959555687	2.962534695436169	3.8146358181018147	1.583624021877629	0.09822969779545605	1.2587969618435754e-05	5.064048389656392e-07	0.1757189946166847	0.0005246559887221642	1.0483395438163843e-06	6.829617148546684e-05	9.529747660989121e-08	0.9977584319868759	0.1572713181765838	0.0019635442251176617	0.12018369731457389	6.202215894634098e-05
peak.3022	2.2725146714140134	3.5154640338344736e-05	0.005377936695581396	5.202875442939185e-15	0.010614266885949209	2.9528822092623406e-11	2.1113517558767085e-18	0.03143467987584567	0.00034940622238708804	1.9970482106000027	2.859900840904473e-05	8.25673396869378e-08	2.6616826097989043e-07	6.214382506100309e-06	0.006082510428094505	1.759305797863523e-05	1.6077063766539597e-09
peak.3023	2.450917398382526	0.0020230302708865036	0.09070144659570228	2.270824174219449e-10	1.9243374444369464e-06	1.549267106711559e-11	2.0082259888325688e-16	0.8143185552042654	0.00012648587102917337	5.86740688209964e-16	0.00010724480150563236	4.017926560098597e-05	3.117605647315974e-05	0.015514427077240186	0.9435743529239649	0.00026781780759899983	0.00011462915961169955
peak.3024	2.3352010377288517	0.1691449940527922	0.4423063953004426	4.7117976079483284e-07	7.18954744910631e-14	9.373412305981606e-11	2.357957195736949e-12	0.007409582843671776	0.004027639024587959	2.220132628563987e-06	0.0001447757617086523	1.872884059419606e-08	0.0002312417617805636	0.005109507206860663	1.2736496803684907	0.10637522745161454	2.8260879736954457e-11
peak.3025	3.587659137917107	4.122333836993023e-06	0.006078134289091037	9.1160914994906e-16	1.10826683017148e-05	1.3583461061046753e-08	5.2239668076855114e-15	0.0012721769836051477	0.0086564246603678	5.3083588286314865e-11	0.0027720676450265474	1.6219147039737546e-07	0.0023995437401034656	1.0022383929675164e-05	6.823507447845665e-08	2.353188817820231e-08	1.8656439096609053e-12
peak.3026	3.4811260677795186	0.11765589053567935	1.4128089375900548	1.9005765910616547e-08	0.0013326151681446212	2.259313615684059e-05	5.374773534661104e-09	0.00012184891311351449	0.03499370077575951	2.9701673578048534e-07	0.0038907460586091367	3.5024866056044934e-11	6.505681174891188e-07	0.0004541754116380005	0.0022802145050969725	7.459796057228344e-08	2.908570160955294e-20
peak.3027	3.615337909129716	0.006452749726010158	0.43599383374544687	0.0011437797761998686	9.623789555115965e-11	3.6744350738858903e-09	4.809610077371438e-13	6.417074914673949e-06	0.7247919692717563	1.9978414868364571	0.012147930581505987	2.8386348535386113e-07	8.284641865273954e-07	4.373187315803266e-06	5.959488286468356e-08	0.04352524226562842	0.9628688913572947
peak.3028	3.2855534765082317	3.4567486503609787e-06	0.003693561102593778	1.6126699056845562e-13	3.2979281819742938e-09	1.679575396633881e-11	3.523243134222967e-17	2.122037733112764e-06	0.00999150851325069	0.04325306579726734	0.00010039361300884425	6.995823670424675e-10	8.24297869513414e-06	1.2628090757461024e-05	8.296079844326939e-06	2.540888318281949e-07	1.310942834162166e-10
peak.3029	3.4391326652814915	0.00960314861909222	0.12177183226658662	1.5126269737240297e-11	2.0779816097447088e-16	6.277458241587743e-13	6.5021416898849424e-21	0.0001027883416751113	0.00031605627853847006	3.976352669755816	0.8739972223606072	7.491229840222914e-09	4.042026129678689e-08	1.6236575213763053e-08	2.7576991783174163e-10	5.744303673174265e-08	0.8194005145780628
peak.3030	3.256381193471001	0.0005575112079227904	0.11608904730287507	5.27258217278799e-13	7.133089304570254e-11	3.697506264898274e-09	5.551986875726291e-15	6.133210393115541e-06	0.002206499127759054	0.043252023233936926	0.008280094569799373	7.783498366726213e-06	2.3719616755983413e-05	1.0195196917253522	0.00015711699117146812	1.2975350169612976	2.74104594649029e-12
peak.3031	3.8198521003351207	0.9540148141112204	2.4792875850774854	0.0001185712106866386	4.212111852670814e-11	2.239486906339325e-08	6.540712785920797e-13	0.00019884454499989918	0.00019883277633904337	4.588425230800083e-16	0.029225620033784462	9.753802385763573e-06	6.106887569960344e-05	0.00015314511021793323	1.0968216106916716e-08	3.381423152606043e-08	2.550637056682497e-15
peak.3032	0.5556255700414519	0.0013633207778020757	0.14112243789772172	5.341724770048881e-11	2.788907671500885e-13	2.7073834635028333e-10	1.1987213145522577e-21	0.0002457038590926512	0.4825724993408808	9.958290111368006e-07	1.1135872363343766e-10	4.3944754212340866e-06	0.00023484297392882864	0.8368488444158714	2.744397094187736e-05	0.011123277168882569	1.8404662427361221e-09
peak.3033	2.3944062081218207	3.818689776633236	5.484784281178618	1.178030575855079	1.6214658110451378e-06	0.00012580006767935167	4.9558518143771557e-05	0.00037953856558299977	0.8668303364781739	1.966525358279437e-06	0.36670611152309385	2.1933305830496124e-11	5.353705945501465e-06	4.32547347391007e-06	1.1039008983304128e-07	4.9528633441649954e-05	2.894436482287861e-11
peak.3034	3.9978954231624115	0.7731871511463243	2.6602927862787986	0.6244782864476328	1.4101353084746244	1.597789185938698	0.9869260218810825	0.11904300119758822	0.0592864379300198	5.308355727361645e-11	0.0003080650514893404	1.0050648859814866e-06	1.9555269541243788e-08	0.009514564252163547	9.376431026891356e-09	2.2831192010599076e-06	1.9302881036614523e-12
peak.3035	0.7054969047865426	0.11985139593342828	1.5795212522616136	9.701795003471238e-10	8.519733305869529e-14	0.0002113417890605184	5.363143061132247e-09	0.0014910422652525753	0.9908962352828347	4.757015053355613e-10	3.9667650469334406e-11	7.210970264504614e-07	0.0002739197791107047	3.975317706077569e-05	0.046582181140573053	0.00024937917817819175	0.707715817583398
peak.3036	0.9810670529714719	0.014306197631655592	1.4308225379833872	3.33865090636458e-07	0.03051766720297119	7.961197305545162e-05	6.235932075400446e-05	0.00026327636279822305	0.003214124028715139	3.05384629839133e-11	0.0005313736516068522	6.48843238092251e-09	2.423836823205647e-07	0.6321087574913129	0.06906245025408876	0.9486169288455181	1.9266831335544067e-10
peak.3037	3.5032549287159673	0.015063958952960218	0.8087294606817159	6.967507190606873e-09	1.231288742450891e-06	0.0012252590941099044	2.0414464199541824e-08	0.00942140380785634	0.9988418630591125	9.215558468063306e-17	1.1023098882014533e-06	3.3815487009455892e-06	6.494871110199008e-06	0.13601178766088207	0.041035384086690774	0.17889333571383442	0.002325735816890289
peak.3038	2.6889537663771383	0.0002765299553730236	0.5297504425534011	3.127209622808114e-09	1.1078219520481606e-10	9.760453100282877e-11	3.2940705621490215e-22	0.7593321263852363	0.17956073153770027	1.2922426920079214e-07	0.00039701303034776395	1.220311946325893e-05	0.17924385768100265	5.210184132744974e-07	2.1929418944363348e-07	6.860515239338608e-05	2.147781628624684e-14
peak.3039	1.5534649394275357	0.008462026805919584	0.7118398387822867	2.5635533867498142e-08	3.0486571239988887e-05	0.00013100655908048075	1.1525915178827491e-09	5.950876462680806e-07	0.6665462808693673	7.621846784989697e-08	0.002324188562668578	1.5257221066590057e-05	0.001995383612388873	2.557973002018184e-05	0.028792666759710834	1.0025800636249975e-05	1.1958324463871874e-11
peak.3040	3.7114915716132613	0.7381425437306002	2.1281686617584823	1.8773502232532207e-10	2.8646607309878707e-10	3.0270351161345638e-05	1.9017414455832396e-08	4.559774620672329e-05	0.1412620509206596	4.4976556648929186e-07	8.410430145039844e-08	1.3551984592415287e-07	0.003189408330487895	0.01169733191694601	0.00281105717549946	0.0019461487335491407	0.02318670465116545
peak.3041	2.184643959838039	0.0006410064945759638	0.08974065644976137	4.8112305236288726e-11	4.9702139741505174e-14	1.098345602613186e-05	5.052474560205489e-06	0.00021100530682605247	0.14472106279391667	1.769295583103006e-07	0.011445262572270198	5.615878908034041e-08	8.599732564874414e-08	3.1901870152193054e-10	3.76558009687669e-09	5.01920118396626e-07	3.926808807255542e-09
peak.3042	2.832408052277497	0.057324716341921225	0.8782965664862624	3.537437912388863e-11	1.8535626547063552e-08	2.9480856793749605e-09	2.4521199108070422e-12	0.0011252819783014955	0.908154654985045	1.9885750019453594	5.8808293088884295e-05	6.026427048998976e-07	0.03691809940151905	7.944760314554202e-06	6.1877743403057805e-06	4.200390204034617e-06	4.017751022586324e-13
peak.3043	3.562430398830306	0.05515571996192297	3.2977662059245287	0.0005367193999410613	0.8621141100976625	0.0018414972622384485	0.06163754606572263	0.0005142408943847472	0.0587551614831661	0.20106612822097591	0.6840457263978118	0.00022504492724835902	2.6983460726451347e-05	8.747500992023436e-09	4.189008751079401e-11	8.84901306798179e-06	5.469321422482069e-13
peak.3044	2.4034749701034026	3.3860703219372406	5.398496312067419	0.44057710197488176	0.0010665465823221972	0.0009000830275644194	0.275012458412102	0.006242772559722838	0.10315830958514532	1.0478802993083172e-06	0.11608398792826342	0.8421755708618114	0.005110767948011064	0.004534694170899255	1.2977554592083068e-06	1.2487819529694792e-06	1.5108405260839622e-18
peak.3045	3.354089617356448	0.563262562142196	2.444788932175096	3.4652385628429127e-12	0.9996685311685769	0.0985488063547723	0.9889077902982343	4.5428850932731375e-05	0.006921532896906511	6.656297464870857e-11	1.273403682534073e-06	0.7408676931057305	5.573091311310895e-05	4.447205037723998e-06	1.1889220922960724e-07	3.9869870573792296e-05	3.418952086850661e-10
peak.3046	1.4773297076011738	3.1185703362371604e-06	0.001224335488485342	2.4314048782658325e-14	6.206737046086466e-14	1.5301588088405238e-16	1.064611920344886e-21	1.4390476145880347e-06	0.00016957903984432418	3.7461256696260874e-16	8.324274954000881e-12	3.5033172566555053e-09	2.1860343587658675e-06	7.716285689467616e-06	0.08507020767700799	9.164059211620095e-06	1.156670759577429e-14
peak.3047	3.5573429178858023	0.16047789921330236	1.600568532044906	7.010450003733742e-10	7.400907768212549e-11	1.7065837497809454e-07	3.2659956326687507e-11	0.008876799676820231	0.005083808430652645	1.834784051568715e-16	6.746247132648442e-06	3.3160730862668326e-05	0.0007003600306032225	2.1375915928150657e-05	7.944317629748577e-11	0.3409591070459331	7.673712731414451e-09
peak.3048	0.10125468515752825	4.681699800604252e-05	0.22676637987852968	6.582634926538018e-08	6.621133565792471e-08	4.278191380825313e-13	9.223926410912647e-22	0.004163124380155973	7.143416107806895e-06	1.047874813509158e-06	0.0008419479788375546	2.6782985677503485e-14	5.480118930269494e-07	1.9393504207044177e-06	1.527859386591464e-07	1.9809795187180764e-07	7.105345227772912e-16
peak.3049	3.1986732215734675	0.07744455667758517	1.3436676835150259	4.1253484042628595e-08	4.302290581034516e-09	0.005960956746139471	0.0007829396203287332	4.0935030802568456e-05	0.004321157940546737	2.73865795565605e-16	0.10606863828440313	7.022448009213314e-09	2.99178186575176e-08	1.794205042809811e-07	4.830265764541002e-06	1.8178806104651642e-06	1.368055921714276e-09
peak.3050	3.7564093953212545	0.006777958249824044	0.4959810632402985	8.297557178625407e-10	1.457907093144901e-17	1.7182507090347626e-14	7.56973384545282e-24	0.0006155593200267898	0.004381764545548268	1.0955746175134418e-06	7.38501772132154e-06	1.8099662726977704e-05	0.015009734516507367	0.8095984400326829	0.002742113011010134	0.5434651152885379	0.2725119250131648
peak.3051	3.771944067102022	0.7558550193177855	2.081478883861664	0.356064899469995	0.31808574916771115	3.1318252704868692e-06	7.359548395942296e-09	0.0006349817482747611	1.3957954397213037	1.3492349710732983e-06	0.37356550230716373	2.1554548130640696e-07	4.227665614359389e-06	2.7633200692072652e-05	0.00011731182188248979	2.3685626893961476e-05	2.0183691558728675e-08
peak.3052	4.464618167046498	1.2149669777781849	3.818481811476144	0.0018698652346666555	1.7356940363145568	0.0051541083903974775	9.012149458296189e-06	0.00020334811119663036	0.6540159791234751	2.247074989031242e-07	0.8975429767580013	1.912485102461368e-16	1.2352800540065646e-09	1.836876007526433e-06	0.00013467480578419237	0.00015335632450131826	4.549123019416734e-06
peak.3053	3.9510288814305254	0.20761027125010156	1.6680446261441517	2.0224643915580768e-10	2.7829280882232874e-08	4.807947868379102e-10	1.0549744524303936e-17	0.047418345166837066	0.012169026140454522	1.0484006206892584e-06	1.8266033708535088e-07	9.580061042345614e-08	0.49633666163536594	9.026435415428785e-09	9.945363915693272e-06	2.237843051457532e-11	6.50675258252541e-17
peak.3054	1.3633847263712031	4.15139004631387	5.896613380294614	1.8647326737234096	9.077556308079005e-08	9.670677774414476e-06	3.7345184149601654e-10	8.791213680229682e-05	0.14786161390180938	6.370853898609778e-16	0.0003050308827596923	2.2495554460784803e-12	6.858449899233232e-08	5.221076188161349e-07	0.0026084515388848776	9.070087976227106e-13	1.7378011531349955e-16
peak.3055	3.2909905700527635	0.0021260415896058107	0.36867437795831676	2.3560031948140276e-10	3.0860583128222823e-07	6.238731431660521e-06	4.250776524404242e-11	0.005587829769545431	0.145369677465349	1.171823623300811e-06	0.020195032853948126	2.996862993495056e-13	6.978397824801291e-07	0.22457971625948617	0.046583522917893645	1.8858111876116117	0.06887062572736195
peak.3056	3.1486482828507008	0.011545373854898571	1.5488026758612112	5.593804725145243e-07	0.06635110743752323	5.66651315475109e-06	1.3505627972278562e-06	0.6965616387541371	0.01168660462221522	1.210677672559381e-06	0.21463134903242417	6.031859698509727e-05	2.4894517701157777e-05	0.8031630355994003	0.03902652973050831	1.0078881202193635	3.8840762119145395e-11
peak.3057	5.009031900577779	0.029884741997055514	2.6002293400292493	4.539049197512279e-06	1.5890207736083743e-07	0.0019604317095959327	4.475982487962297e-09	0.014189780249162834	0.003635166003563526	1.7708880800593375e-07	0.7101011429811397	2.8628568829897206e-07	0.0003173187564911721	4.240203425673298e-09	3.134383511477441e-08	0.006106613009291856	2.885202260658984e-11
peak.3058	2.5963445188096945	0.0025390737478521853	0.09525700792214428	1.3825049437501303e-10	0.0011775368880129423	1.5943262657108805e-07	1.4976261582392003e-08	0.0005842041170191535	0.1468719446052689	1.2194928893977847e-06	5.738326807609708e-07	2.2883970452049502e-08	1.7336909320805164e-07	2.940365857272106e-06	0.10937020702459124	1.3415805402934471e-08	7.71200442965635e-07
peak.3059	3.9307674301004463	0.0019193959224350385	0.22085346411909487	1.9692581130732465e-07	5.5730109681663915e-05	0.0017069669368545257	5.659483157362473e-07	0.01443368754861265	0.14617488459967304	0.3043292036825974	2.847596223151229e-06	3.449936720739405e-06	0.0011776165290341763	8.64501732337005e-08	1.1254146926145478e-05	4.301862757128408e-07	1.0147179621509217e-11
peak.3060	0.67334989510767	0.001366882852892323	0.8169158228653562	5.708473315723149e-12	1.3659162872302694e-12	5.7505738651681356e-08	2.2757429973094677e-12	0.0026517617496514276	0.002129382552808089	2.7710510759321267e-16	0.9937950198061757	2.5257371080461054e-12	0.0016104593937682928	1.2346838155488843e-05	3.432157309123419e-09	8.359565342849542e-07	6.230129236891001e-13
peak.3061	0.3304122005386741	0.005352805535718879	0.24380350089444858	2.7060864399303176e-10	5.460610459865172e-10	7.913975850615144e-10	1.1441006112012247e-17	2.602031905373284e-05	0.9125840125479091	1.7692955826782549e-07	0.06335359171193333	2.749141955321658e-13	7.409431669165833e-08	1.0380684358240742e-07	5.942671193664198e-05	1.6023515293498015e-05	1.5055770457479589e-09
peak.3062	0.2057168001511566	0.0032589824830157733	0.13531924704981443	3.600672000506596e-14	4.132401683553963e-19	1.2763664018238518e-17	1.6369194264363176e-21	5.989544126092153e-05	5.7018084829343394e-05	1.2926029294038596e-07	1.2306442379891724e-08	1.2387635938018743e-08	0.0024142022482306247	1.016054479706699e-06	1.3350855654016124e-06	2.23539672358437e-07	1.514702391409033e-12
peak.3063	2.751408555557017	0.0004850106036503794	0.0912778728728882	1.0756068984964966e-13	6.385559040123891e-09	7.495123518418522e-10	3.456640977013918e-14	0.9693603788151837	0.10420495864561861	1.244135401376278e-07	0.000949386333895799	2.11192030485055e-13	0.10383956299055852	0.004738813433278424	3.9630960975873283e-05	0.0003418765586997622	1.2038030818472299e-11
peak.3064	3.493294787787585	2.8320347901682923e-05	0.014566665671439064	6.668782170868738e-17	4.9364130235046425e-11	7.913446055132963e-13	2.1483610909614212e-19	0.0014888208408305446	0.018226283474692323	1.774193416425133e-07	0.018637478757445616	4.979681767071685e-14	6.735394252296368e-06	1.0288989649003106	2.3455684360130316	0.03905002728556748	0.2845449549128385
peak.3065	3.877952430537809	0.09599549706220187	0.9998344539682038	1.5937272272429838e-07	5.772366192281481e-11	8.305496208149304e-11	7.065720123157384e-19	0.0005322095208438976	0.014161866235356556	1.2841105089500499e-06	6.61992748139764e-08	1.0697798294408112e-12	8.112808792612853e-08	2.6019943940369176e-07	8.2210877588376e-07	2.727308423985535e-07	1.5948157844330855e-13
peak.3066	1.6100078223531158	6.513225345629859e-05	0.05251709008560926	9.63025400267611e-15	1.462527789615336e-10	1.918958432968639e-10	4.2349969002951864e-14	3.5805628311541765e-05	0.00896075656176499	1.0955746178704766e-06	1.8657316272894133e-11	3.190792717523741e-09	0.007483125320606164	0.0008421492680350964	9.304258612569277e-07	6.72721213733032e-07	1.0014556736472569e-10
peak.3067	4.9786696121497025	1.7111166272936182	5.378178082138545	8.740638033786565e-07	0.9573351096798061	0.009805185340595898	8.371655817136431e-07	0.008658643556348253	0.05402770123909672	3.4065883094526e-16	1.7925505449321207e-05	9.403981343164216e-07	9.865617463976461e-08	2.3636723403616775e-06	1.641431208517224e-05	0.014428315278897475	0.006899132653039131
peak.3068	4.286695551671372	0.01628924178419302	1.34676436646973	2.1385225115874485e-09	9.626568419196445e-05	4.896431849726863e-07	4.747468425722419e-13	1.360350121365873e-05	0.0070417389076512385	1.9962511318421114	0.01210127678861105	5.7191653892098884e-08	2.9371702384225295e-06	3.256753764100802e-07	1.0707232076443083e-07	0.001565723151199651	1.475501375956095e-09
peak.3069	4.000952955499388	0.008933869949367294	0.26235646419145375	7.934990871440346e-08	0.05472017033100197	7.22705248602524e-05	3.16348562368327e-07	0.020598353850215682	0.003969339126117334	1.2194928891927509e-06	0.028332436486108264	4.352427155930937e-05	1.929019460064377e-05	0.009646787017895056	1.5038815387413716e-08	9.494074099493761e-10	1.6404438829327992e-13
peak.3070	2.9459013555403444	0.2868069714071452	1.2969787962743524	2.6246690286523973e-08	0.8973359081355623	0.21189164447225375	0.0021420083636238627	0.00085247185570991	0.0626126016387846	4.925296776580648e-16	3.47498718953609e-06	2.064173087560509e-08	2.7638117721118774e-06	1.767366252683978e-05	2.688744265545396e-10	2.3511632835055145e-08	2.238859144526293e-14
peak.3071	6.864604626652287	0.9219759053664709	2.7864080064809995	7.397675826365847e-07	1.3249365274983395e-08	1.2540975604175038e-07	7.776507581751089e-13	0.006308478961210801	0.0021021612415848844	4.647305570485898e-10	0.030748034737683054	3.984871343656804e-06	5.794410156972961e-07	0.02207232514369779	0.03299530061677284	0.23824109295940243	0.00680817132391056
